folder,filename,path,width,height,depth,fps,frames,duration,event_name,event_start,event_duration
swoon,117-5_cam02_swoon01_place04_night_spring.mp4,05_Swoon/outsidedoor_07/117-5/117-5_cam02_swoon01_place04_night_spring.mp4,3840,2160,3,30,9647,00:05:21.6,swoon,00:03:19.8,00:00:23.1
swoon,117-5_cam02_swoon01_place04_night_summer.mp4,05_Swoon/outsidedoor_07/117-5/117-5_cam02_swoon01_place04_night_summer.mp4,3840,2160,3,30,9324,00:05:10.8,swoon,00:03:28.5,00:00:21.8
swoon,117-5_cam01_swoon01_place04_night_spring.mp4,05_Swoon/outsidedoor_07/117-5/117-5_cam01_swoon01_place04_night_spring.mp4,3840,2160,3,30,9548,00:05:18.3,swoon,00:03:26.7,00:00:12.5
swoon,118-4_cam02_swoon02_place11_day_summer.mp4,05_Swoon/outsidedoor_07/118-4/118-4_cam02_swoon02_place11_day_summer.mp4,3840,2160,3,30,9009,00:05:00.3,swoon,00:04:40.6,00:00:12.8
swoon,118-4_cam02_swoon02_place11_day_spring.mp4,05_Swoon/outsidedoor_07/118-4/118-4_cam02_swoon02_place11_day_spring.mp4,3840,2160,3,30,9009,00:05:00.3,swoon,00:04:40.0,00:00:12.6
swoon,118-4_cam01_swoon02_place10_day_summer.mp4,05_Swoon/outsidedoor_07/118-4/118-4_cam01_swoon02_place10_day_summer.mp4,3840,2160,3,30,9009,00:05:00.3,swoon,00:04:35.2,00:00:13.0
swoon,118-4_cam01_swoon02_place11_day_summer.mp4,05_Swoon/outsidedoor_07/118-4/118-4_cam01_swoon02_place11_day_summer.mp4,3840,2160,3,30,9009,00:05:00.3,swoon,00:04:35.2,00:00:13.0
swoon,118-4_cam01_swoon02_place11_day_spring.mp4,05_Swoon/outsidedoor_07/118-4/118-4_cam01_swoon02_place11_day_spring.mp4,3840,2160,3,30,9009,00:05:00.3,swoon,00:04:33.1,00:00:12.8
swoon,118-4_cam02_swoon02_place10_day_spring.mp4,05_Swoon/outsidedoor_07/118-4/118-4_cam02_swoon02_place10_day_spring.mp4,3840,2160,3,30,9009,00:05:00.3,swoon,00:04:40.0,00:00:12.6
swoon,118-4_cam02_swoon02_place10_day_summer.mp4,05_Swoon/outsidedoor_07/118-4/118-4_cam02_swoon02_place10_day_summer.mp4,3840,2160,3,30,9009,00:05:00.3,swoon,00:04:40.6,00:00:12.8
swoon,118-4_cam01_swoon02_place10_day_spring.mp4,05_Swoon/outsidedoor_07/118-4/118-4_cam01_swoon02_place10_day_spring.mp4,3840,2160,3,30,9009,00:05:00.3,swoon,00:04:33.1,00:00:12.8
swoon,118-2_cam01_swoon02_place10_day_spring.mp4,05_Swoon/outsidedoor_07/118-2/118-2_cam01_swoon02_place10_day_spring.mp4,3840,2160,3,30,9009,00:05:00.3,swoon,00:04:33.3,00:00:14.4
swoon,118-2_cam01_swoon02_place10_day_summer.mp4,05_Swoon/outsidedoor_07/118-2/118-2_cam01_swoon02_place10_day_summer.mp4,3840,2160,3,30,9009,00:05:00.3,swoon,00:04:19.9,00:00:18.8
swoon,118-2_cam02_swoon02_place11_day_spring.mp4,05_Swoon/outsidedoor_07/118-2/118-2_cam02_swoon02_place11_day_spring.mp4,3840,2160,3,30,9009,00:05:00.3,swoon,00:04:29.8,00:00:16.2
swoon,118-2_cam01_swoon02_place11_day_spring.mp4,05_Swoon/outsidedoor_07/118-2/118-2_cam01_swoon02_place11_day_spring.mp4,3840,2160,3,30,9009,00:05:00.3,swoon,00:04:33.3,00:00:14.4
swoon,118-2_cam02_swoon02_place10_day_summer.mp4,05_Swoon/outsidedoor_07/118-2/118-2_cam02_swoon02_place10_day_summer.mp4,3840,2160,3,30,9009,00:05:00.3,swoon,00:04:38.3,00:00:18.7
swoon,118-2_cam02_swoon02_place10_day_spring.mp4,05_Swoon/outsidedoor_07/118-2/118-2_cam02_swoon02_place10_day_spring.mp4,3840,2160,3,30,9009,00:05:00.3,swoon,00:04:29.8,00:00:16.2
swoon,118-2_cam01_swoon02_place11_day_summer.mp4,05_Swoon/outsidedoor_07/118-2/118-2_cam01_swoon02_place11_day_summer.mp4,3840,2160,3,30,9009,00:05:00.3,swoon,00:04:19.9,00:00:18.8
swoon,118-2_cam02_swoon02_place11_day_summer.mp4,05_Swoon/outsidedoor_07/118-2/118-2_cam02_swoon02_place11_day_summer.mp4,3840,2160,3,30,9009,00:05:00.3,swoon,00:04:38.3,00:00:18.7
swoon,118-1_cam01_swoon02_place10_day_spring.mp4,05_Swoon/outsidedoor_07/118-1/118-1_cam01_swoon02_place10_day_spring.mp4,3840,2160,3,30,9074,00:05:02.5,swoon,00:04:02.0,00:00:14.1
swoon,118-1_cam01_swoon02_place11_day_summer.mp4,05_Swoon/outsidedoor_07/118-1/118-1_cam01_swoon02_place11_day_summer.mp4,3840,2160,3,30,9009,00:05:00.3,swoon,00:04:25.6,00:00:11.0
swoon,118-1_cam01_swoon02_place10_day_summer.mp4,05_Swoon/outsidedoor_07/118-1/118-1_cam01_swoon02_place10_day_summer.mp4,3840,2160,3,30,9009,00:05:00.3,swoon,00:04:25.6,00:00:11.0
swoon,118-1_cam02_swoon02_place11_day_spring.mp4,05_Swoon/outsidedoor_07/118-1/118-1_cam02_swoon02_place11_day_spring.mp4,3840,2160,3,30,9009,00:05:00.3,swoon,00:03:56.8,00:00:12.6
swoon,118-1_cam02_swoon02_place10_day_summer.mp4,05_Swoon/outsidedoor_07/118-1/118-1_cam02_swoon02_place10_day_summer.mp4,3840,2160,3,30,9009,00:05:00.3,swoon,00:03:50.9,00:00:35.2
swoon,118-1_cam01_swoon02_place11_day_spring.mp4,05_Swoon/outsidedoor_07/118-1/118-1_cam01_swoon02_place11_day_spring.mp4,3840,2160,3,30,9074,00:05:02.5,swoon,00:04:02.0,00:00:14.1
swoon,118-1_cam02_swoon02_place10_day_spring.mp4,05_Swoon/outsidedoor_07/118-1/118-1_cam02_swoon02_place10_day_spring.mp4,3840,2160,3,30,9009,00:05:00.3,swoon,00:03:56.8,00:00:12.6
swoon,118-1_cam02_swoon02_place11_day_summer.mp4,05_Swoon/outsidedoor_07/118-1/118-1_cam02_swoon02_place11_day_summer.mp4,3840,2160,3,30,9009,00:05:00.3,swoon,00:03:50.9,00:00:35.2
swoon,710-3_cam02_swoon01_place01_day_spring.mp4,05_Swoon/outsidedoor_11/710-3/710-3_cam02_swoon01_place01_day_spring.mp4,3840,2160,3,30,9055,00:05:01.8,swoon,00:04:25.4,00:00:20.8
swoon,710-3_cam01_swoon01_place01_day_summer.mp4,05_Swoon/outsidedoor_11/710-3/710-3_cam01_swoon01_place01_day_summer.mp4,3840,2160,3,30,8944,00:04:58.2,swoon,00:03:55.3,00:00:12.9
swoon,710-3_cam01_swoon01_place01_day_spring.mp4,05_Swoon/outsidedoor_11/710-3/710-3_cam01_swoon01_place01_day_spring.mp4,3840,2160,3,30,9065,00:05:02.2,swoon,00:04:27.0,00:00:19.3
swoon,710-3_cam02_swoon01_place01_day_summer.mp4,05_Swoon/outsidedoor_11/710-3/710-3_cam02_swoon01_place01_day_summer.mp4,3840,2160,3,30,8881,00:04:56.1,swoon,00:03:54.3,00:00:12.5
swoon,710-6_cam01_swoon01_place01_day_spring.mp4,05_Swoon/outsidedoor_11/710-6/710-6_cam01_swoon01_place01_day_spring.mp4,3840,2160,3,30,8849,00:04:55.0,swoon,00:04:03.3,00:00:21.6
swoon,710-6_cam01_swoon01_place01_day_summer.mp4,05_Swoon/outsidedoor_11/710-6/710-6_cam01_swoon01_place01_day_summer.mp4,3840,2160,3,30,9135,00:05:04.5,swoon,00:04:03.0,00:00:15.9
swoon,710-6_cam02_swoon01_place01_day_spring.mp4,05_Swoon/outsidedoor_11/710-6/710-6_cam02_swoon01_place01_day_spring.mp4,3840,2160,3,30,8870,00:04:55.7,swoon,00:04:03.0,00:00:22.2
swoon,710-6_cam02_swoon01_place01_day_summer.mp4,05_Swoon/outsidedoor_11/710-6/710-6_cam02_swoon01_place01_day_summer.mp4,3840,2160,3,30,9132,00:05:04.4,swoon,00:03:54.2,00:00:24.4
swoon,710-2_cam01_swoon01_place01_day_spring.mp4,05_Swoon/outsidedoor_11/710-2/710-2_cam01_swoon01_place01_day_spring.mp4,3840,2160,3,30,8988,00:04:59.6,swoon,00:03:55.2,00:00:20.4
swoon,710-2_cam01_swoon01_place01_day_summer.mp4,05_Swoon/outsidedoor_11/710-2/710-2_cam01_swoon01_place01_day_summer.mp4,3840,2160,3,30,8927,00:04:57.6,swoon,00:04:08.3,00:00:16.3
swoon,710-2_cam02_swoon01_place01_day_summer.mp4,05_Swoon/outsidedoor_11/710-2/710-2_cam02_swoon01_place01_day_summer.mp4,3840,2160,3,30,8914,00:04:57.2,swoon,00:04:07.7,00:00:16.4
swoon,710-2_cam02_swoon01_place01_day_spring.mp4,05_Swoon/outsidedoor_11/710-2/710-2_cam02_swoon01_place01_day_spring.mp4,3840,2160,3,30,9035,00:05:01.2,swoon,00:03:55.7,00:00:19.7
swoon,710-4_cam02_swoon01_place01_day_spring.mp4,05_Swoon/outsidedoor_11/710-4/710-4_cam02_swoon01_place01_day_spring.mp4,3840,2160,3,30,8908,00:04:57.0,swoon,00:03:59.2,00:00:19.5
swoon,710-4_cam01_swoon01_place01_day_spring.mp4,05_Swoon/outsidedoor_11/710-4/710-4_cam01_swoon01_place01_day_spring.mp4,3840,2160,3,30,8912,00:04:57.1,swoon,00:04:01.4,00:00:17.4
swoon,710-4_cam01_swoon01_place01_day_summer.mp4,05_Swoon/outsidedoor_11/710-4/710-4_cam01_swoon01_place01_day_summer.mp4,3840,2160,3,30,9473,00:05:15.8,swoon,00:03:50.6,00:00:16.8
swoon,710-4_cam02_swoon01_place01_day_summer.mp4,05_Swoon/outsidedoor_11/710-4/710-4_cam02_swoon01_place01_day_summer.mp4,3840,2160,3,30,9412,00:05:13.7,swoon,00:03:49.0,00:00:17.1
swoon,710-5_cam02_swoon01_place01_day_spring.mp4,05_Swoon/outsidedoor_11/710-5/710-5_cam02_swoon01_place01_day_spring.mp4,3840,2160,3,30,8826,00:04:54.2,swoon,00:03:53.2,00:00:34.8
swoon,710-5_cam01_swoon01_place01_day_spring.mp4,05_Swoon/outsidedoor_11/710-5/710-5_cam01_swoon01_place01_day_spring.mp4,3840,2160,3,30,8842,00:04:54.8,swoon,00:04:10.8,00:00:16.8
swoon,710-5_cam01_swoon01_place01_day_summer.mp4,05_Swoon/outsidedoor_11/710-5/710-5_cam01_swoon01_place01_day_summer.mp4,3840,2160,3,30,9105,00:05:03.5,swoon,00:04:04.2,00:00:34.8
swoon,710-5_cam02_swoon01_place01_day_summer.mp4,05_Swoon/outsidedoor_11/710-5/710-5_cam02_swoon01_place01_day_summer.mp4,3840,2160,3,30,9106,00:05:03.5,swoon,00:04:22.1,00:00:16.1
swoon,121-1_cam02_swoon01_place03_day_summer.mp4,05_Swoon/outsidedoor_09/121-1/121-1_cam02_swoon01_place03_day_summer.mp4,3840,2160,3,30,0,00:00.0,swoon,00:04:10.4,00:00:13.7
swoon,121-1_cam01_swoon01_place03_day_summer.mp4,05_Swoon/outsidedoor_09/121-1/121-1_cam01_swoon01_place03_day_summer.mp4,3840,2160,3,30,9315,00:05:10.5,swoon,00:04:07.2,00:00:12.9
swoon,121-1_cam01_swoon01_place03_day_spring.mp4,05_Swoon/outsidedoor_09/121-1/121-1_cam01_swoon01_place03_day_spring.mp4,3840,2160,3,30,9453,00:05:15.1,swoon,00:04:09.3,00:01:05.7
swoon,121-1_cam02_swoon01_place03_day_spring.mp4,05_Swoon/outsidedoor_09/121-1/121-1_cam02_swoon01_place03_day_spring.mp4,3840,2160,3,30,9533,00:05:17.8,swoon,00:04:11.7,00:00:14.6
swoon,120-6_cam02_swoon02_place06_day_summer.mp4,05_Swoon/outsidedoor_09/120-6/120-6_cam02_swoon02_place06_day_summer.mp4,3840,2160,3,30,9449,00:05:15.0,swoon,00:00:58.0,00:01:15.8
swoon,120-6_cam01_swoon02_place06_day_summer.mp4,05_Swoon/outsidedoor_09/120-6/120-6_cam01_swoon02_place06_day_summer.mp4,3840,2160,3,30,0,00:00.0,swoon,00:00:33.4,00:01:15.9
swoon,120-6_cam01_swoon02_place06_day_spring.mp4,05_Swoon/outsidedoor_09/120-6/120-6_cam01_swoon02_place06_day_spring.mp4,3840,2160,3,30,10211,00:05:40.4,swoon,00:02:19.4,00:00:23.0
swoon,120-6_cam02_swoon02_place06_day_spring.mp4,05_Swoon/outsidedoor_09/120-6/120-6_cam02_swoon02_place06_day_spring.mp4,3840,2160,3,30,10070,00:05:35.7,swoon,00:02:24.8,00:00:23.5
swoon,120-3_cam02_swoon02_place06_day_summer.mp4,05_Swoon/outsidedoor_09/120-3/120-3_cam02_swoon02_place06_day_summer.mp4,3840,2160,3,30,9499,00:05:16.6,swoon,00:03:03.0,00:00:37.9
swoon,120-3_cam02_swoon02_place06_day_spring.mp4,05_Swoon/outsidedoor_09/120-3/120-3_cam02_swoon02_place06_day_spring.mp4,3840,2160,3,30,9957,00:05:31.9,swoon,00:02:33.5,00:00:17.0
swoon,120-3_cam01_swoon02_place06_day_summer.mp4,05_Swoon/outsidedoor_09/120-3/120-3_cam01_swoon02_place06_day_summer.mp4,3840,2160,3,30,9508,00:05:16.9,swoon,00:03:02.8,00:00:38.1
swoon,120-3_cam01_swoon02_place06_day_spring.mp4,05_Swoon/outsidedoor_09/120-3/120-3_cam01_swoon02_place06_day_spring.mp4,3840,2160,3,30,9642,00:05:21.4,swoon,00:02:26.4,00:00:16.4
swoon,120-4_cam02_swoon02_place06_day_summer.mp4,05_Swoon/outsidedoor_09/120-4/120-4_cam02_swoon02_place06_day_summer.mp4,3840,2160,3,30,9250,00:05:08.3,swoon,00:02:17.5,00:00:13.3
swoon,120-4_cam01_swoon02_place06_day_summer.mp4,05_Swoon/outsidedoor_09/120-4/120-4_cam01_swoon02_place06_day_summer.mp4,3840,2160,3,30,9477,00:05:15.9,swoon,00:02:24.9,00:00:12.9
swoon,120-4_cam01_swoon02_place06_day_spring.mp4,05_Swoon/outsidedoor_09/120-4/120-4_cam01_swoon02_place06_day_spring.mp4,3840,2160,3,30,9454,00:05:15.1,swoon,00:02:10.2,00:00:12.7
swoon,120-4_cam02_swoon02_place06_day_spring.mp4,05_Swoon/outsidedoor_09/120-4/120-4_cam02_swoon02_place06_day_spring.mp4,3840,2160,3,30,9680,00:05:22.7,swoon,00:02:07.1,00:00:14.4
swoon,121-2_cam02_swoon01_place03_day_summer.mp4,05_Swoon/outsidedoor_09/121-2/121-2_cam02_swoon01_place03_day_summer.mp4,3840,2160,3,30,9418,00:05:13.9,swoon,00:03:59.0,00:00:20.5
swoon,121-2_cam01_swoon01_place03_day_summer.mp4,05_Swoon/outsidedoor_09/121-2/121-2_cam01_swoon01_place03_day_summer.mp4,3840,2160,3,30,9394,00:05:13.1,swoon,00:04:03.9,00:00:56.5
swoon,121-2_cam02_swoon01_place03_day_spring.mp4,05_Swoon/outsidedoor_09/121-2/121-2_cam02_swoon01_place03_day_spring.mp4,3840,2160,3,30,9420,00:05:14.0,swoon,00:04:07.8,00:01:06.2
swoon,121-2_cam01_swoon01_place03_day_spring.mp4,05_Swoon/outsidedoor_09/121-2/121-2_cam01_swoon01_place03_day_spring.mp4,3840,2160,3,30,9366,00:05:12.2,swoon,00:04:04.9,00:00:14.4
swoon,120-2_cam01_swoon02_place06_day_summer.mp4,05_Swoon/outsidedoor_09/120-2/120-2_cam01_swoon02_place06_day_summer.mp4,3840,2160,3,30,11845,00:06:34.9,swoon,00:03:47.6,00:00:38.5
swoon,120-2_cam02_swoon02_place06_day_summer.mp4,05_Swoon/outsidedoor_09/120-2/120-2_cam02_swoon02_place06_day_summer.mp4,3840,2160,3,30,9823,00:05:27.5,swoon,00:03:42.1,00:00:38.5
swoon,120-2_cam02_swoon02_place06_day_spring.mp4,05_Swoon/outsidedoor_09/120-2/120-2_cam02_swoon02_place06_day_spring.mp4,3840,2160,3,30,9688,00:05:23.0,swoon,00:03:34.9,00:00:03.4
swoon,120-2_cam01_swoon02_place06_day_spring.mp4,05_Swoon/outsidedoor_09/120-2/120-2_cam01_swoon02_place06_day_spring.mp4,3840,2160,3,30,8983,00:04:59.5,swoon,00:03:12.8,00:00:03.5
swoon,120-5_cam02_swoon02_place06_day_spring.mp4,05_Swoon/outsidedoor_09/120-5/120-5_cam02_swoon02_place06_day_spring.mp4,3840,2160,3,30,9753,00:05:25.1,swoon,00:02:23.7,00:00:15.0
swoon,120-5_cam02_swoon02_place06_day_summer.mp4,05_Swoon/outsidedoor_09/120-5/120-5_cam02_swoon02_place06_day_summer.mp4,3840,2160,3,30,10087,00:05:36.2,swoon,00:02:50.9,00:00:17.0
swoon,120-5_cam01_swoon02_place06_day_summer.mp4,05_Swoon/outsidedoor_09/120-5/120-5_cam01_swoon02_place06_day_summer.mp4,3840,2160,3,30,9555,00:05:18.5,swoon,00:02:36.3,00:00:15.9
swoon,120-5_cam01_swoon02_place06_day_spring.mp4,05_Swoon/outsidedoor_09/120-5/120-5_cam01_swoon02_place06_day_spring.mp4,3840,2160,3,30,9898,00:05:30.0,swoon,00:02:29.0,00:00:15.2
swoon,116-1_cam03_swoon01_place03_day_spring.mp4,05_Swoon/insidedoor_03/116-1/116-1_cam03_swoon01_place03_day_spring.mp4,3840,2160,3,30,8990,00:04:59.7,swoon,00:02:54.3,00:01:23.9
swoon,116-1_cam03_swoon01_place03_day_summer.mp4,05_Swoon/insidedoor_03/116-1/116-1_cam03_swoon01_place03_day_summer.mp4,3840,2160,3,30,9030,00:05:01.0,swoon,00:02:43.9,00:00:55.4
swoon,116-1_cam02_swoon01_place03_day_spring.mp4,05_Swoon/insidedoor_03/116-1/116-1_cam02_swoon01_place03_day_spring.mp4,3840,2160,3,30,9054,00:05:01.8,swoon,00:02:57.0,00:01:22.0
swoon,116-1_cam01_swoon01_place03_day_spring.mp4,05_Swoon/insidedoor_03/116-1/116-1_cam01_swoon01_place03_day_spring.mp4,3840,2160,3,30,8948,00:04:58.3,swoon,00:00:00.0,00:04:12.6
swoon,116-1_cam01_swoon01_place03_day_summer.mp4,05_Swoon/insidedoor_03/116-1/116-1_cam01_swoon01_place03_day_summer.mp4,3840,2160,3,30,8942,00:04:58.1,swoon,00:02:22.8,00:01:12.9
swoon,116-1_cam02_swoon01_place03_day_summer.mp4,05_Swoon/insidedoor_03/116-1/116-1_cam02_swoon01_place03_day_summer.mp4,3840,2160,3,30,9035,00:05:01.2,swoon,00:02:36.8,00:01:04.4
swoon,116-1_cam02_swoon01_place03_day_winter.mp4,05_Swoon/insidedoor_03/116-1/116-1_cam02_swoon01_place03_day_winter.mp4,3840,2160,3,30,9065,00:05:02.2,swoon,00:02:56.6,00:01:19.1
swoon,116-1_cam03_swoon01_place03_day_winter.mp4,05_Swoon/insidedoor_03/116-1/116-1_cam03_swoon01_place03_day_winter.mp4,3840,2160,3,30,8991,00:04:59.7,swoon,00:02:48.6,00:01:25.9
swoon,116-1_cam01_swoon01_place03_day_winter.mp4,05_Swoon/insidedoor_03/116-1/116-1_cam01_swoon01_place03_day_winter.mp4,3840,2160,3,30,8873,00:04:55.8,swoon,00:02:53.2,00:01:15.3
swoon,105-2_cam02_swoon01_place05_night_winter.mp4,05_Swoon/insidedoor_03/105-2_swoon01_place05_night/105-2_cam02_swoon01_place05_night_winter.mp4,3840,2160,3,30,9373,00:05:12.4,swoon,00:03:17.1,00:00:32.6
swoon,105-2_cam01_swoon01_place05_night_summer.mp4,05_Swoon/insidedoor_03/105-2_swoon01_place05_night/105-2_cam01_swoon01_place05_night_summer.mp4,3840,2160,3,30,9379,00:05:12.6,swoon,00:02:04.4,00:00:47.0
swoon,105-2_cam03_swoon01_place05_night_winter.mp4,05_Swoon/insidedoor_03/105-2_swoon01_place05_night/105-2_cam03_swoon01_place05_night_winter.mp4,3840,2160,3,30,9315,00:05:10.5,swoon,00:03:17.0,00:00:32.6
swoon,105-2_cam02_swoon01_place05_night_summer.mp4,05_Swoon/insidedoor_03/105-2_swoon01_place05_night/105-2_cam02_swoon01_place05_night_summer.mp4,3840,2160,3,30,9340,00:05:11.3,swoon,00:02:05.3,00:00:46.6
swoon,105-2_cam03_swoon01_place05_night_summer.mp4,05_Swoon/insidedoor_03/105-2_swoon01_place05_night/105-2_cam03_swoon01_place05_night_summer.mp4,3840,2160,3,30,9259,00:05:08.6,swoon,00:02:04.2,00:00:46.3
swoon,105-2_cam01_swoon01_place05_night_winter.mp4,05_Swoon/insidedoor_03/105-2_swoon01_place05_night/105-2_cam01_swoon01_place05_night_winter.mp4,3840,2160,3,30,9418,00:05:13.9,swoon,00:02:59.9,00:00:49.8
swoon,105-2_cam03_swoon01_place05_night_spring.mp4,05_Swoon/insidedoor_03/105-2_swoon01_place05_night/105-2_cam03_swoon01_place05_night_spring.mp4,3840,2160,3,30,9228,00:05:07.6,swoon,00:02:53.3,00:00:38.2
swoon,105-2_cam02_swoon01_place05_night_spring.mp4,05_Swoon/insidedoor_03/105-2_swoon01_place05_night/105-2_cam02_swoon01_place05_night_spring.mp4,3840,2160,3,30,9306,00:05:10.2,swoon,00:02:54.4,00:00:38.0
swoon,105-2_cam01_swoon01_place05_night_spring.mp4,05_Swoon/insidedoor_03/105-2_swoon01_place05_night/105-2_cam01_swoon01_place05_night_spring.mp4,3840,2160,3,30,9336,00:05:11.2,swoon,00:02:53.5,00:00:37.9
swoon,116-3_cam02_swoon01_place03_day_winter.mp4,05_Swoon/insidedoor_03/116-3/116-3_cam02_swoon01_place03_day_winter.mp4,3840,2160,3,30,9201,00:05:06.7,swoon,00:03:27.8,00:01:12.1
swoon,116-3_cam02_swoon01_place03_day_spring.mp4,05_Swoon/insidedoor_03/116-3/116-3_cam02_swoon01_place03_day_spring.mp4,3840,2160,3,30,9173,00:05:05.8,swoon,00:02:59.4,00:01:21.3
swoon,116-3_cam01_swoon01_place03_day_spring.mp4,05_Swoon/insidedoor_03/116-3/116-3_cam01_swoon01_place03_day_spring.mp4,3840,2160,3,30,9128,00:05:04.3,swoon,00:04:03.9,00:00:13.5
swoon,116-3_cam03_swoon01_place03_day_winter.mp4,05_Swoon/insidedoor_03/116-3/116-3_cam03_swoon01_place03_day_winter.mp4,3840,2160,3,30,9200,00:05:06.7,swoon,00:03:26.3,00:01:12.3
swoon,116-3_cam01_swoon01_place03_day_winter.mp4,05_Swoon/insidedoor_03/116-3/116-3_cam01_swoon01_place03_day_winter.mp4,3840,2160,3,30,9145,00:05:04.8,swoon,00:03:31.6,00:01:01.0
swoon,116-3_cam01_swoon01_place03_day_summer.mp4,05_Swoon/insidedoor_03/116-3/116-3_cam01_swoon01_place03_day_summer.mp4,3840,2160,3,30,8800,00:04:53.4,swoon,00:03:02.1,00:00:52.1
swoon,116-3_cam03_swoon01_place03_day_spring.mp4,05_Swoon/insidedoor_03/116-3/116-3_cam03_swoon01_place03_day_spring.mp4,3840,2160,3,30,9160,00:05:05.3,swoon,00:02:58.6,00:01:23.1
swoon,116-3_cam03_swoon01_place03_day_summer.mp4,05_Swoon/insidedoor_03/116-3/116-3_cam03_swoon01_place03_day_summer.mp4,3840,2160,3,30,8930,00:04:57.7,swoon,00:02:50.3,00:01:11.2
swoon,116-3_cam02_swoon01_place03_day_summer.mp4,05_Swoon/insidedoor_03/116-3/116-3_cam02_swoon01_place03_day_summer.mp4,3840,2160,3,30,8918,00:04:57.3,swoon,00:02:12.4,00:01:46.5
swoon,116-2_cam03_swoon01_place03_day_summer.mp4,05_Swoon/insidedoor_03/116-2/116-2_cam03_swoon01_place03_day_summer.mp4,3840,2160,3,30,8819,00:04:54.0,swoon,00:04:10.4,00:00:16.3
swoon,116-2_cam01_swoon01_place03_day_summer.mp4,05_Swoon/insidedoor_03/116-2/116-2_cam01_swoon01_place03_day_summer.mp4,3840,2160,3,30,8792,00:04:53.1,swoon,00:04:09.3,00:00:16.3
swoon,116-2_cam02_swoon01_place03_day_spring.mp4,05_Swoon/insidedoor_03/116-2/116-2_cam02_swoon01_place03_day_spring.mp4,3840,2160,3,30,9091,00:05:03.0,swoon,00:04:07.0,00:00:19.6
swoon,116-2_cam02_swoon01_place03_day_summer.mp4,05_Swoon/insidedoor_03/116-2/116-2_cam02_swoon01_place03_day_summer.mp4,3840,2160,3,30,8806,00:04:53.6,swoon,00:04:10.6,00:00:15.9
swoon,116-2_cam03_swoon01_place03_day_winter.mp4,05_Swoon/insidedoor_03/116-2/116-2_cam03_swoon01_place03_day_winter.mp4,3840,2160,3,30,9056,00:05:01.9,swoon,00:04:28.9,00:00:16.5
swoon,116-2_cam02_swoon01_place03_day_winter.mp4,05_Swoon/insidedoor_03/116-2/116-2_cam02_swoon01_place03_day_winter.mp4,3840,2160,3,30,9115,00:05:03.8,swoon,00:04:29.9,00:00:14.6
swoon,116-2_cam03_swoon01_place03_day_spring.mp4,05_Swoon/insidedoor_03/116-2/116-2_cam03_swoon01_place03_day_spring.mp4,3840,2160,3,30,9072,00:05:02.4,swoon,00:04:11.2,00:00:15.4
swoon,116-2_cam01_swoon01_place03_day_spring.mp4,05_Swoon/insidedoor_03/116-2/116-2_cam01_swoon01_place03_day_spring.mp4,3840,2160,3,30,9056,00:05:01.9,swoon,00:04:04.7,00:00:21.8
swoon,116-2_cam01_swoon01_place03_day_winter.mp4,05_Swoon/insidedoor_03/116-2/116-2_cam01_swoon01_place03_day_winter.mp4,3840,2160,3,30,9029,00:05:01.0,swoon,00:04:25.0,00:00:17.4
swoon,105-3_cam01_swoon01_place05_night_spring.mp4,05_Swoon/insidedoor_03/105-3_swoon01_place05_night/105-3_cam01_swoon01_place05_night_spring.mp4,3840,2160,3,30,9353,00:05:11.8,swoon,00:04:00.3,00:00:18.7
swoon,105-3_cam03_swoon01_place05_night_summer.mp4,05_Swoon/insidedoor_03/105-3_swoon01_place05_night/105-3_cam03_swoon01_place05_night_summer.mp4,3840,2160,3,30,9247,00:05:08.2,swoon,00:03:52.4,00:00:12.3
swoon,105-3_cam01_swoon01_place05_night_summer.mp4,05_Swoon/insidedoor_03/105-3_swoon01_place05_night/105-3_cam01_swoon01_place05_night_summer.mp4,3840,2160,3,30,9348,00:05:11.6,swoon,00:03:52.3,00:00:12.0
swoon,105-3_cam03_swoon01_place05_night_spring.mp4,05_Swoon/insidedoor_03/105-3_swoon01_place05_night/105-3_cam03_swoon01_place05_night_spring.mp4,3840,2160,3,30,9249,00:05:08.3,swoon,00:04:00.8,00:00:18.7
swoon,105-3_cam02_swoon01_place05_night_spring.mp4,05_Swoon/insidedoor_03/105-3_swoon01_place05_night/105-3_cam02_swoon01_place05_night_spring.mp4,3840,2160,3,30,9342,00:05:11.4,swoon,00:04:01.4,00:00:18.9
swoon,105-3_cam03_swoon01_place05_night_winter.mp4,05_Swoon/insidedoor_03/105-3_swoon01_place05_night/105-3_cam03_swoon01_place05_night_winter.mp4,3840,2160,3,30,9280,00:05:09.3,swoon,00:03:50.6,00:00:12.5
swoon,105-3_cam01_swoon01_place05_night_winter.mp4,05_Swoon/insidedoor_03/105-3_swoon01_place05_night/105-3_cam01_swoon01_place05_night_winter.mp4,3840,2160,3,30,9301,00:05:10.0,swoon,00:03:50.6,00:00:12.2
swoon,105-3_cam02_swoon01_place05_night_winter.mp4,05_Swoon/insidedoor_03/105-3_swoon01_place05_night/105-3_cam02_swoon01_place05_night_winter.mp4,3840,2160,3,30,9285,00:05:09.5,swoon,00:03:49.7,00:00:14.0
swoon,105-3_cam02_swoon01_place05_night_summer.mp4,05_Swoon/insidedoor_03/105-3_swoon01_place05_night/105-3_cam02_swoon01_place05_night_summer.mp4,3840,2160,3,30,9327,00:05:10.9,swoon,00:03:53.4,00:00:09.9
